age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,self-employed,single,unknown,False,-142,True,False,cellular,18,may,144,1,-1,0,unknown,False
38,admin.,single,secondary,False,144,True,False,cellular,18,may,177,1,-1,0,unknown,False
30,blue-collar,single,secondary,False,327,True,False,telephone,18,may,21,2,-1,0,unknown,False
34,management,single,tertiary,False,138,True,False,cellular,18,may,191,5,-1,0,unknown,False
29,blue-collar,single,secondary,False,922,True,False,cellular,18,may,72,1,-1,0,unknown,False
42,self-employed,divorced,secondary,False,35,True,True,cellular,18,may,163,1,-1,0,unknown,False
32,blue-collar,single,secondary,False,1670,True,False,cellular,18,may,183,1,-1,0,unknown,False
30,admin.,single,secondary,False,219,True,True,cellular,18,may,91,6,-1,0,unknown,False
26,blue-collar,married,secondary,False,697,True,False,cellular,18,may,253,2,-1,0,unknown,False
24,services,married,secondary,False,1354,True,True,cellular,18,may,239,2,-1,0,unknown,False
39,blue-collar,divorced,unknown,False,463,True,False,cellular,18,may,169,1,-1,0,unknown,False
31,blue-collar,single,primary,False,2369,True,False,cellular,18,may,87,1,-1,0,unknown,False
26,blue-collar,single,primary,False,37,True,False,cellular,18,may,121,5,-1,0,unknown,False
48,blue-collar,single,unknown,False,428,True,False,cellular,18,may,127,1,-1,0,unknown,False
33,management,married,secondary,False,180,True,False,cellular,18,may,37,2,-1,0,unknown,False
27,services,single,secondary,False,261,True,True,cellular,18,may,113,1,-1,0,unknown,False
30,management,divorced,tertiary,False,726,True,False,cellular,18,may,24,1,-1,0,unknown,False
33,technician,single,unknown,False,135,True,False,cellular,18,may,153,1,-1,0,unknown,False
31,technician,single,tertiary,False,-162,True,False,cellular,18,may,380,1,-1,0,unknown,False
28,technician,single,tertiary,False,1080,True,False,cellular,18,may,192,1,-1,0,unknown,False
30,technician,single,secondary,False,963,True,False,cellular,18,may,66,1,-1,0,unknown,False
30,blue-collar,married,secondary,False,-135,True,False,cellular,18,may,57,1,-1,0,unknown,False
27,blue-collar,married,unknown,False,409,True,False,cellular,18,may,525,1,-1,0,unknown,True
23,blue-collar,single,unknown,False,817,True,False,cellular,18,may,123,1,-1,0,unknown,False
29,blue-collar,married,secondary,False,275,True,False,cellular,18,may,180,1,-1,0,unknown,False
27,blue-collar,single,secondary,False,381,True,False,cellular,18,may,143,1,-1,0,unknown,False
31,management,single,tertiary,False,-234,True,False,cellular,18,may,124,1,-1,0,unknown,False
29,self-employed,single,tertiary,False,476,True,False,cellular,18,may,427,1,-1,0,unknown,True
29,admin.,single,tertiary,False,1501,True,False,cellular,18,may,316,1,-1,0,unknown,False
56,admin.,single,secondary,False,791,True,False,cellular,18,may,103,2,-1,0,unknown,False
29,technician,single,secondary,False,-218,True,False,cellular,18,may,73,2,-1,0,unknown,False
35,management,divorced,unknown,False,1043,True,True,cellular,18,may,230,1,-1,0,unknown,False
33,admin.,single,tertiary,False,235,True,False,cellular,18,may,525,1,-1,0,unknown,True
38,entrepreneur,married,tertiary,False,170,True,False,cellular,18,may,442,1,-1,0,unknown,True
24,blue-collar,single,secondary,False,-287,True,False,cellular,18,may,504,1,-1,0,unknown,False
45,unemployed,single,secondary,False,382,True,True,cellular,18,may,182,1,-1,0,unknown,False
40,blue-collar,single,unknown,False,1074,True,False,cellular,18,may,504,1,-1,0,unknown,False
26,blue-collar,single,secondary,False,0,True,False,cellular,18,may,82,4,-1,0,unknown,False
36,services,single,secondary,False,165,True,False,cellular,18,may,182,2,-1,0,unknown,False
30,blue-collar,married,primary,False,-5,True,False,cellular,18,may,518,2,-1,0,unknown,False
28,student,single,tertiary,False,385,True,False,telephone,18,may,203,5,-1,0,unknown,False
26,blue-collar,married,primary,False,595,True,True,cellular,18,may,222,3,-1,0,unknown,False
28,management,single,tertiary,False,-386,True,False,cellular,18,may,59,2,-1,0,unknown,False
31,services,single,unknown,False,919,True,False,cellular,18,may,180,2,-1,0,unknown,False
35,entrepreneur,single,tertiary,False,3302,True,True,cellular,18,may,207,3,-1,0,unknown,False
36,admin.,single,secondary,False,319,True,False,cellular,18,may,120,2,-1,0,unknown,False
39,blue-collar,married,secondary,False,161,True,False,cellular,18,may,98,2,-1,0,unknown,False
34,blue-collar,divorced,secondary,False,-301,True,True,cellular,18,may,465,2,-1,0,unknown,False
26,blue-collar,single,secondary,False,-93,True,False,cellular,18,may,599,2,-1,0,unknown,False
29,technician,single,secondary,False,577,True,False,cellular,18,may,18,4,-1,0,unknown,False
27,technician,single,secondary,False,598,True,False,cellular,18,may,309,2,-1,0,unknown,False
27,management,single,tertiary,False,574,True,False,cellular,18,may,196,3,-1,0,unknown,False
60,retired,divorced,secondary,False,306,True,False,cellular,18,may,76,3,-1,0,unknown,False
41,management,married,tertiary,False,1387,True,False,cellular,18,may,154,2,-1,0,unknown,False
57,blue-collar,married,secondary,False,2058,True,False,telephone,18,may,23,2,-1,0,unknown,False
40,blue-collar,married,primary,False,-35,True,False,cellular,18,may,194,3,-1,0,unknown,False
22,admin.,single,secondary,False,1157,True,True,cellular,18,may,336,2,-1,0,unknown,False
32,blue-collar,married,secondary,False,-39,True,False,cellular,18,may,104,2,-1,0,unknown,False
46,entrepreneur,married,secondary,False,145,True,False,cellular,18,may,236,3,-1,0,unknown,False
30,technician,married,secondary,False,33,True,False,cellular,18,may,146,2,-1,0,unknown,False
35,admin.,single,secondary,False,184,True,False,cellular,18,may,181,2,-1,0,unknown,False
40,admin.,divorced,secondary,False,220,True,False,cellular,18,may,197,2,-1,0,unknown,False
27,technician,married,secondary,False,267,True,False,cellular,18,may,166,4,-1,0,unknown,False
31,services,single,secondary,False,258,True,False,cellular,18,may,409,3,-1,0,unknown,False
57,services,divorced,primary,False,2225,True,False,cellular,18,may,8,4,-1,0,unknown,False
27,blue-collar,single,secondary,False,240,True,False,cellular,18,may,166,4,-1,0,unknown,False
30,admin.,married,secondary,False,2678,True,False,cellular,18,may,23,5,-1,0,unknown,False
30,admin.,single,secondary,False,3068,True,False,cellular,18,may,227,2,-1,0,unknown,False
47,services,divorced,secondary,False,-1730,True,True,cellular,18,may,178,3,-1,0,unknown,False
34,technician,divorced,secondary,False,17,True,False,cellular,18,may,375,3,-1,0,unknown,False
38,management,single,tertiary,False,2368,True,False,cellular,18,may,241,3,-1,0,unknown,False
30,management,single,tertiary,False,2017,True,False,cellular,18,may,213,4,-1,0,unknown,False
37,blue-collar,married,secondary,False,139,True,False,cellular,18,may,412,5,-1,0,unknown,False
36,blue-collar,married,primary,False,106,True,False,cellular,18,may,31,6,-1,0,unknown,False
35,blue-collar,single,secondary,False,-295,True,True,cellular,18,may,173,2,-1,0,unknown,False
27,blue-collar,single,secondary,False,2752,True,False,cellular,18,may,165,2,-1,0,unknown,False
29,management,single,tertiary,False,2637,True,False,cellular,18,may,179,3,-1,0,unknown,False
33,blue-collar,divorced,secondary,False,865,True,False,cellular,18,may,158,2,-1,0,unknown,False
27,blue-collar,single,secondary,False,179,True,False,cellular,18,may,74,2,-1,0,unknown,False
40,technician,married,tertiary,False,1034,True,False,cellular,18,may,368,2,-1,0,unknown,False
32,admin.,single,unknown,False,2692,True,False,cellular,18,may,99,2,-1,0,unknown,False
24,services,single,secondary,False,1299,True,True,cellular,18,may,113,2,-1,0,unknown,False
25,blue-collar,single,secondary,False,320,True,False,cellular,18,may,549,3,-1,0,unknown,False
32,management,married,tertiary,False,1041,True,False,cellular,18,may,577,2,-1,0,unknown,False
28,entrepreneur,single,tertiary,False,224,True,False,cellular,18,may,567,2,-1,0,unknown,False
27,unemployed,single,secondary,False,259,True,False,cellular,18,may,12,2,-1,0,unknown,False
56,admin.,married,secondary,False,95,True,False,cellular,18,may,428,2,-1,0,unknown,False
49,management,married,tertiary,False,3063,True,False,cellular,18,may,68,2,-1,0,unknown,False
22,management,single,tertiary,False,103,True,False,cellular,18,may,130,2,-1,0,unknown,False
32,technician,single,tertiary,False,2684,True,False,cellular,18,may,542,2,-1,0,unknown,True
33,blue-collar,married,secondary,False,18,True,False,cellular,18,may,312,3,-1,0,unknown,False
30,management,married,tertiary,False,1814,True,False,cellular,18,may,207,4,-1,0,unknown,False
37,blue-collar,married,secondary,False,-83,True,False,cellular,18,may,179,4,-1,0,unknown,False
22,student,single,primary,False,110,True,False,cellular,18,may,237,2,-1,0,unknown,False
51,blue-collar,single,primary,False,55,True,False,cellular,18,may,351,2,-1,0,unknown,False
33,management,single,secondary,False,219,True,False,cellular,18,may,19,4,-1,0,unknown,False
27,entrepreneur,married,secondary,False,97,True,True,cellular,18,may,13,3,-1,0,unknown,False
27,blue-collar,single,secondary,False,294,True,False,cellular,18,may,466,2,-1,0,unknown,False
31,blue-collar,married,secondary,False,512,True,False,cellular,18,may,109,2,-1,0,unknown,False
39,blue-collar,divorced,primary,False,815,True,False,cellular,18,may,22,3,-1,0,unknown,False
33,management,single,tertiary,False,1304,True,False,cellular,18,may,536,2,-1,0,unknown,True
28,technician,single,secondary,False,-16,True,False,cellular,18,may,251,3,-1,0,unknown,False
30,services,married,secondary,False,1808,True,False,cellular,18,may,83,2,-1,0,unknown,False
24,blue-collar,single,primary,False,174,True,False,cellular,18,may,22,3,-1,0,unknown,False
36,entrepreneur,married,secondary,False,246,True,False,cellular,18,may,427,4,-1,0,unknown,False
29,management,divorced,tertiary,False,559,True,False,cellular,18,may,6,4,-1,0,unknown,False
32,blue-collar,married,unknown,False,1267,True,False,cellular,18,may,66,2,-1,0,unknown,False
28,services,single,secondary,False,129,True,False,cellular,18,may,32,2,-1,0,unknown,False
56,blue-collar,married,secondary,False,876,True,False,telephone,18,may,93,2,-1,0,unknown,False
40,management,divorced,tertiary,False,-75,True,False,cellular,18,may,193,2,-1,0,unknown,False
47,services,married,secondary,False,49,True,False,cellular,18,may,250,4,-1,0,unknown,False
58,management,married,primary,False,76,True,False,telephone,18,may,54,4,-1,0,unknown,False
31,management,single,secondary,False,1310,True,False,cellular,18,may,12,2,-1,0,unknown,False
25,blue-collar,single,secondary,False,84,True,False,cellular,18,may,6,2,-1,0,unknown,False
29,management,married,tertiary,False,1387,True,False,cellular,18,may,256,2,-1,0,unknown,True
24,technician,single,secondary,False,-156,True,False,cellular,18,may,4,2,-1,0,unknown,False
27,technician,single,secondary,False,78,True,True,cellular,18,may,5,2,-1,0,unknown,False
24,technician,single,secondary,False,-73,True,False,cellular,18,may,7,2,-1,0,unknown,False
28,admin.,single,primary,False,25,True,False,cellular,18,may,296,2,-1,0,unknown,False
33,blue-collar,married,primary,False,-132,True,True,cellular,18,may,170,6,-1,0,unknown,False
30,blue-collar,single,secondary,False,583,False,False,cellular,18,may,453,2,-1,0,unknown,False
51,services,married,primary,False,636,True,True,telephone,18,may,36,6,-1,0,unknown,False
29,blue-collar,married,secondary,False,97,True,False,cellular,18,may,342,4,-1,0,unknown,False
32,blue-collar,single,unknown,False,258,True,False,cellular,18,may,291,2,-1,0,unknown,False
22,services,married,secondary,False,817,True,False,cellular,18,may,128,3,-1,0,unknown,False
24,admin.,single,secondary,False,843,True,False,cellular,18,may,22,2,-1,0,unknown,False
35,services,married,secondary,False,0,True,False,cellular,18,may,146,2,-1,0,unknown,False
31,technician,married,secondary,False,-119,True,False,cellular,18,may,9,5,-1,0,unknown,False
30,blue-collar,divorced,primary,False,-258,True,False,cellular,18,may,18,2,-1,0,unknown,False
40,services,married,secondary,False,664,True,True,cellular,18,may,29,5,-1,0,unknown,False
28,admin.,married,secondary,False,576,True,True,cellular,18,may,20,6,-1,0,unknown,False
31,blue-collar,single,primary,False,342,True,False,cellular,18,may,284,2,-1,0,unknown,False
40,blue-collar,married,secondary,False,503,True,True,cellular,18,may,24,2,-1,0,unknown,False
27,technician,single,secondary,False,155,True,False,cellular,18,may,26,4,-1,0,unknown,False
24,entrepreneur,single,secondary,False,69,True,False,cellular,18,may,35,3,-1,0,unknown,False
49,admin.,married,secondary,False,880,True,True,cellular,18,may,22,3,-1,0,unknown,False
24,services,married,secondary,False,183,True,False,cellular,18,may,453,4,-1,0,unknown,False
35,technician,married,secondary,False,-706,True,True,cellular,18,may,44,2,-1,0,unknown,False
28,self-employed,married,secondary,False,-522,True,True,cellular,18,may,638,2,-1,0,unknown,True
29,blue-collar,single,secondary,False,1472,False,False,cellular,18,may,246,2,-1,0,unknown,False
57,services,married,secondary,False,668,True,True,telephone,18,may,12,5,-1,0,unknown,False
36,blue-collar,married,secondary,False,-173,True,False,cellular,18,may,197,3,-1,0,unknown,False
32,technician,single,secondary,False,-472,True,True,cellular,18,may,121,2,-1,0,unknown,False
26,admin.,single,secondary,False,483,True,False,cellular,18,may,305,2,-1,0,unknown,False
33,self-employed,married,secondary,False,711,True,False,cellular,18,may,90,2,-1,0,unknown,False
22,services,single,secondary,False,236,True,False,cellular,18,may,236,2,-1,0,unknown,False
32,blue-collar,single,secondary,False,135,True,False,cellular,18,may,232,2,-1,0,unknown,False
37,admin.,single,secondary,False,176,True,False,cellular,18,may,80,2,-1,0,unknown,False
24,blue-collar,single,secondary,False,1421,True,False,cellular,18,may,209,2,-1,0,unknown,False
33,management,single,secondary,False,2955,True,False,cellular,18,may,178,2,-1,0,unknown,False
32,technician,single,unknown,False,-301,True,False,cellular,18,may,176,2,-1,0,unknown,False
33,technician,single,secondary,False,-363,True,False,cellular,18,may,214,2,-1,0,unknown,False
48,blue-collar,divorced,secondary,False,-314,True,False,cellular,18,may,7,5,-1,0,unknown,False
30,blue-collar,single,secondary,False,1837,True,False,cellular,18,may,109,2,-1,0,unknown,False
35,technician,single,secondary,False,-196,True,False,cellular,18,may,45,2,-1,0,unknown,False
35,technician,single,secondary,False,225,True,False,cellular,18,may,7,5,-1,0,unknown,False
38,management,divorced,tertiary,False,-199,True,False,cellular,18,may,15,3,-1,0,unknown,False
27,technician,single,secondary,False,292,True,False,telephone,18,may,45,4,-1,0,unknown,False
36,blue-collar,married,primary,False,1548,True,True,cellular,18,may,226,2,-1,0,unknown,False
24,services,single,secondary,True,-1414,True,True,cellular,18,may,171,2,-1,0,unknown,False
31,blue-collar,single,secondary,False,1124,True,False,cellular,18,may,82,4,-1,0,unknown,False
37,blue-collar,married,unknown,False,-118,True,False,cellular,18,may,21,2,-1,0,unknown,False
29,management,single,tertiary,False,722,True,False,telephone,18,may,81,4,-1,0,unknown,False
31,blue-collar,single,secondary,False,707,True,False,cellular,18,may,52,2,-1,0,unknown,False
42,services,married,secondary,False,1165,True,False,cellular,18,may,485,6,-1,0,unknown,False
26,admin.,single,secondary,False,236,True,True,cellular,18,may,8,2,-1,0,unknown,False
27,student,single,secondary,False,568,True,False,cellular,18,may,28,6,-1,0,unknown,False
28,admin.,single,secondary,False,0,True,True,cellular,18,may,390,5,-1,0,unknown,True
20,blue-collar,single,secondary,False,76,True,False,cellular,18,may,639,2,-1,0,unknown,True
